Instance,Income
112374,16829.43491607312
112375,30928.24165668515
112376,96417.06818898048
112377,121977.04318115588
112378,66560.03735214821
112379,102176.27986571618
112380,73210.0380171655
112381,66843.59150313695
112382,108966.77953872227
112383,31770.43324997282
112384,245754.81636218875
112385,12390.021312668652
112386,157747.24755697683
112387,59246.67720042033
112388,43490.37542851551
112389,34867.80157014706
112390,26237.91242525061
112391,12120.712187018593
112392,104999.057405162
112393,58773.71502024888
112394,61583.687007600485
112395,17549.904997325244
112396,64704.95677866502
112397,56064.60012114702
112398,478680.0755424792
112399,102779.35879263794
112400,89920.94083741786
112401,118047.32186635486
112402,673326.6431740369
112403,162528.12932429157
112404,103417.26637879993
112405,61557.91131947968
112406,22805.35845621519
112407,20971.524503150053
112408,23084.15273182629
112409,55593.29059751587
112410,23407.381144752922
112411,135957.41129066588
112412,140819.9394387939
112413,28624.127831683392
112414,62655.851379196785
112415,137623.24670824743
112416,76384.99469813582
112417,123648.38164152952
112418,53946.89561914334
112419,190925.83829815703
112420,56838.212447857855
112421,212630.0793427441
112422,97777.4388346244
112423,54724.0731384181
112424,9203.373476278855
112425,42023.63552678507
112426,90522.42971905039
112427,330967.55297954846
112428,171123.8547378526
112429,16743.77316052182
112430,35139.746699094096
112431,148805.94992681226
112432,32137.847989525228
112433,92614.95171606471
112434,41169.57287073868
112435,82837.0235191367
112436,44320.213505628824
112437,77339.23574383666
112438,96446.67643645027
112439,25259.655108464893
112440,274431.17603444314
112441,49370.36764376693
112442,374091.64487422135
112443,54461.31883250556
112444,21724.38366398459
112445,75312.12177909267
112446,493359.44663130294
112447,633736.7774144673
112448,81367.41034377013
112449,92460.29125636457
112450,35151.68540482326
112451,128587.0392632403
112452,22166.07890341909
112453,40299.71057087165
112454,108035.2265594133
112455,659199.5024400868
112456,45726.334735008066
112457,202493.5527059825
112458,120215.64610922309
112459,48644.68478558428
112460,51208.23734161177
112461,449786.87075297546
112462,99374.55839678437
112463,49987.51976303048
112464,70347.2472121305
112465,167161.3012455712
112466,168851.98080109464
112467,55064.661249909455
112468,34893.43752068632
112469,56681.16516936687
112470,30326.394756664107
112471,54337.786345457236
112472,178027.22160983575
112473,68164.31336132737
112474,20682.779981532072
112475,77827.17438627474
112476,81747.45884343372
112477,24890.437840236016
112478,87734.37001914803
112479,22308.612732893256
112480,62763.32471264294
112481,157634.4419017675
112482,45558.01790589161
112483,301242.9094339672
112484,56332.57793357083
112485,92072.64919917512
112486,13467.090227428285
112487,30149.131588231226
112488,108446.57340113612
112489,53236.656654843464
112490,324587.71666856884
112491,80696.16733435437
112492,57990.82304266109
112493,348424.23338680953
112494,17042.9432915103
112495,5534.37018356578
112496,26757.854805305105
112497,211866.25859755336
112498,22901.003643545115
112499,48422.77391244076
112500,27283.85161825933
112501,66423.91073262694
112502,79730.84935247588
112503,49921.51245050097
112504,36671.3325557993
112505,32760.572325488796
112506,68193.14943993908
112507,82620.20178627534
112508,85416.41023776765
112509,8767.215683447743
112510,46112.882780906606
112511,140021.13040141377
112512,10449.640211312615
112513,63564.29956295748
112514,35034.93067406709
112515,82745.14770966883
112516,83306.50217406069
112517,15372.039984362278
112518,81663.33669153022
112519,17961.0643943514
112520,27641.68576420391
112521,166649.59791443037
112522,55418.794728684676
112523,39881.87507267339
112524,75746.72338257742
112525,-8817.57847815182
112526,28406.401026164047
112527,48693.05284701543
112528,29867.17689027411
112529,27126.10120672909
112530,81013.32903106646
112531,131040.36602006856
112532,160040.05681519175
112533,119950.59353490021
112534,231172.37834458085
112535,52051.94083281745
112536,111104.12438026401
112537,42325.42811998389
112538,8498.425553749004
112539,183044.84679710798
112540,25803.03649279214
112541,78778.04704799557
112542,214233.73834894504
112543,61983.49382331396
112544,262878.8187924541
112545,41223.409935443466
112546,28191.47728946946
112547,118692.86730302675
112548,509557.3875805366
112549,84586.2174895269
112550,93230.44971612009
112551,12816.106902388281
112552,137401.38572776012
112553,56696.94571303171
112554,90713.94392672228
112555,27025.36346931986
112556,87690.45490852183
112557,67310.45211628001
112558,101547.08204649712
112559,33823.91044130015
112560,43033.32911850232
112561,215177.44209884971
112562,15794.177587773382
112563,144464.50566130714
112564,364807.01875514974
112565,163069.52718433307
112566,36031.15260498704
112567,49055.390794920466
112568,26216.237779659226
112569,113370.3176978619
112570,42453.78553011893
112571,146240.34787626707
112572,180345.70086869452
112573,25135.47251351471
112574,71223.86443185939
112575,81025.83394356952
112576,78201.68789932833
112577,334872.85729826265
112578,373614.65333226236
112579,93472.2963812651
112580,129657.64939993813
112581,51542.15535869305
112582,28555.159977747804
112583,8785.756992748453
112584,206515.68229743958
112585,23383.536703790596
112586,22512.366546723188
112587,138669.46058164962
112588,87424.25468077847
112589,204768.30635158689
112590,15031.210081850557
112591,147383.98498892135
112592,41514.44082097372
112593,12987.447338230197
112594,25714.18563097358
112595,24906.203609229884
112596,79724.78462010818
112597,46599.71039821539
112598,49696.17083090034
112599,-5712.73352567994
112600,26836.984990995516
112601,124114.72000659246
112602,38186.1763059619
112603,70570.8431166341
112604,160406.64806437193
112605,24842.353089699973
112606,56507.337005476744
112607,50658.11505523279
112608,75471.90366832167
112609,186160.52979481482
112610,66196.88933185225
112611,211459.1708678793
112612,177635.9566527203
112613,120467.38316562278
112614,184542.50089685433
112615,73792.47621658813
112616,124730.13903413131
112617,88783.27662013826
112618,324111.6204194357
112619,37955.251420512206
112620,21907.584215700714
112621,17619.898042876193
112622,107830.84293506925
112623,66408.92361446336
112624,44459.37562965985
112625,49002.59525925011
112626,124945.54340182872
112627,36262.09916241019
112628,54378.91154921346
112629,58124.445676384974
112630,52462.45557714486
112631,63196.47150056159
112632,166394.60944648378
112633,136621.43532198886
112634,20858.375123784954
112635,54979.14887490273
112636,73397.49026274066
112637,210414.57813916338
112638,15144.135269189925
112639,53288.05526130833
112640,30085.67333008213
112641,23503.564636655323
112642,266359.9133368629
112643,35716.75801475489
112644,100740.46600058308
112645,65975.47088430142
112646,2256.2498868261114
112647,29555.625073337666
112648,64137.758875258754
112649,21848.183394315067
112650,-1156.6210413975623
112651,46154.02717062107
112652,22897.870727879104
112653,36966.02019429759
112654,38126.335617557124
112655,26988.156372033274
112656,12266.575130398394
112657,298689.7956084996
112658,744434.8985193273
112659,124465.30079688858
112660,55322.65369130709
112661,182296.32887869145
112662,73297.49532531691
112663,103825.5236945962
112664,255221.16063823094
112665,435192.2449993234
112666,90640.75603824975
112667,17839.852228357537
112668,44595.6143632332
112669,101412.23513271219
112670,2664.9769224809916
112671,221303.44134230507
112672,99970.094144113
112673,51932.77780410125
112674,32131.46275023984
112675,50533.007749723125
112676,33787.253532664006
112677,34540.497154782024
112678,19817.103675977272
112679,94262.86922745673
112680,123375.60735353433
112681,29945.45303797789
112682,122748.20281481696
112683,19450.472884274055
112684,278004.7963211457
112685,40293.070759112765
112686,32947.18245967094
112687,36344.214744303514
112688,34241.261276226855
112689,109857.29495205283
112690,39042.03206208452
112691,46994.623035918135
112692,43019.270513307056
112693,107747.34606614317
112694,36089.66986651417
112695,151344.01740181362
112696,186817.69948451643
112697,108595.15318672534
112698,74626.3802119538
112699,347445.9481994877
112700,259385.5513609144
112701,392553.49005462526
112702,131289.59830697527
112703,35652.578014771476
112704,56102.80027415606
112705,213485.8755019807
112706,73476.89829217963
112707,32763.149083037082
112708,117076.32159894829
112709,148119.60118460277
112710,64023.18072190647
112711,94841.68780800306
112712,4723.811198514278
112713,52285.80961341077
112714,114921.03544495527
112715,108184.41730639596
112716,27634.47659373701
112717,10876.809813256124
112718,92579.0377842543
112719,39988.07833178149
112720,23420.490157416752
112721,34837.305918767364
112722,39692.127370153634
112723,38515.640326888904
112724,80008.37309226529
112725,65625.18246094623
112726,5780.799673752401
112727,55834.50453741012
112728,147536.84626668357
112729,61658.61153763673
112730,28850.67658876402
112731,53527.02124101727
112732,10043.638713286571
112733,67023.07098082785
112734,191261.4376999836
112735,9492.228932985354
112736,58521.06848772877
112737,63979.47518071337
112738,395187.19185994775
112739,38497.687885666666
112740,71351.57071173465
112741,17056.06550692515
112742,24999.834369085354
112743,44157.816899930964
112744,116029.55701050733
112745,165595.01218008442
112746,35192.56323609037
112747,75872.9917488101
112748,330707.73439407407
112749,55954.577885784376
112750,-2206.4161971282674
112751,461112.69050486403
112752,60963.50077036796
112753,36151.433370034545
112754,68325.35073312013
112755,29638.503363197648
112756,62819.00329398094
112757,85960.44450532254
112758,11446.329342968224
112759,1602.7333097256706
112760,32992.90744596172
112761,81703.54673877129
112762,343564.7766661668
112763,22195.221563620915
112764,173007.6907419212
112765,9948.572354531252
112766,77894.16549239785
112767,832683.3579263177
112768,24170.045584967025
112769,92548.22542872689
112770,44095.47398149863
112771,67231.00602017308
112772,17525.09537244155
112773,90753.72714294621
112774,19083.630790831317
112775,54756.142787360535
112776,25696.775929935116
112777,16819.802475999008
112778,598951.3116945619
112779,209373.31605844232
112780,144392.01158329655
112781,97864.18083571023
112782,39070.54393813218
112783,51215.49755928011
112784,47319.051779806
112785,6455.277011256338
112786,96003.34014046086
112787,36427.02118341648
112788,28660.79456943597
112789,77257.3562531479
112790,126409.99545857057
112791,146871.10604320286
112792,12071.806630358376
112793,70760.0963915291
112794,536047.5800271351
112795,28644.054567976782
112796,45326.54079980111
112797,55095.83937183871
112798,69965.16312249715
112799,134001.63121341149
112800,49284.843075417564
112801,14203.963432436498
112802,212834.75530951642
112803,410290.4766339343
112804,42287.40491853846
112805,52811.53124858531
112806,21130.56614162666
112807,15676.97941846181
112808,282369.2666683085
112809,40266.798920298934
112810,185063.4789111571
112811,138881.77819273676
112812,88189.12281508416
112813,228638.76074988762
112814,44577.17723420287
112815,37918.25506938613
112816,25396.66484140796
112817,82137.27169797085
112818,55284.1581178931
112819,68414.40510954037
112820,342989.51854786824
112821,20918.286100030095
112822,22486.24755540272
112823,31897.293382879154
112824,27792.636153658354
112825,41290.81708363217
112826,65082.00832063561
112827,54741.17254652785
112828,75668.16108513673
112829,18375.103421122632
112830,71849.87266369771
112831,87600.29956645954
112832,60138.670668306426
112833,124713.91167079147
112834,41182.078983051186
112835,153463.26603765725
112836,49537.52271052825
112837,114052.5203360114
112838,433910.1431625994
112839,55596.60365871597
112840,119839.37585385524
112841,88250.4597782736
112842,248075.23740984994
112843,58278.940871454295
112844,32626.733623787062
112845,55878.904542234835
112846,303753.5878282369
112847,57803.60847856124
112848,199860.04611634696
112849,134228.4380522964
112850,151121.27212128788
112851,184851.6745797458
112852,29703.805949003847
112853,228817.17094905672
112854,45000.93356927712
112855,374568.20491027477
112856,41035.27001090578
112857,14563.911419004491
112858,30777.97225040423
112859,122009.01325594778
112860,51582.32664210964
112861,178632.97664156964
112862,14378.59341012981
112863,79185.3523571361
112864,171209.61387926812
112865,1477.1436752851155
112866,260358.2946741347
112867,15459.928554855866
112868,38380.73699142733
112869,107595.33817791528
112870,75863.06446912148
112871,133605.4330692001
112872,25034.95050565005
112873,185733.9782950663
112874,87145.42970762352
112875,69677.7592637443
112876,228720.60938707765
112877,47230.41358477209
112878,347616.1752880599
112879,347557.01391788904
112880,52580.29152345312
112881,39225.217549695386
112882,445347.2017374592
112883,44323.32604700882
112884,11314.20728229119
112885,53928.616552156236
112886,78878.22083954464
112887,23591.150601820358
112888,110877.55654352227
112889,87614.76817311652
112890,172568.00446402727
112891,101111.15818462068
112892,61908.26133694553
112893,40239.075435645136
112894,253026.9624716466
112895,23332.37934750944
112896,-9081.357579584786
112897,73468.45483577474
112898,176273.2384705071
112899,26003.16588307516
112900,52979.21220299599
112901,49466.121485734344
112902,29783.633871332222
112903,199125.9406752876
112904,211434.5211843531
112905,53073.69308445576
112906,46593.59899523754
112907,-2761.226889312347
112908,-9817.403061336097
112909,526841.4102811755
112910,113657.5952849826
112911,60116.74478700238
112912,8056.077607250184
112913,81985.06385138341
112914,20173.814805744983
112915,239503.8021832152
112916,275795.5121510215
112917,68164.55062093084
112918,79331.22123786136
112919,49546.74126003602
112920,36281.67353106414
112921,29404.02644309465
112922,170909.2458273588
112923,124186.14229801802
112924,79056.84332807448
112925,167942.50361907156
112926,13695.214460084679
112927,8775.218346666614
112928,31509.399439457837
112929,80476.69092371453
112930,514783.72694623255
112931,59368.055137657284
112932,211086.01556815708
112933,6400.767509115246
112934,61206.2426184654
112935,72040.54582809767
112936,106684.1153497448
112937,384648.0201890423
112938,62144.175134427926
112939,5125.812248109603
112940,49226.29247900819
112941,419565.87864499894
112942,25163.43912733756
112943,291003.3968342043
112944,46872.36416180453
112945,124063.40448447126
112946,57624.230923563446
112947,40890.463296105285
112948,49181.96166334008
112949,43244.89557940618
112950,167496.07083984785
112951,47770.65055243934
112952,28073.04854644234
112953,39564.8533263032
112954,79586.31461397969
112955,20655.349874667092
112956,27334.77234121055
112957,28167.732319515286
112958,553946.3998931916
112959,44111.58386937957
112960,49766.800128162206
112961,312710.28878026665
112962,80674.66966505477
112963,103159.45789525616
112964,17444.41968616132
112965,32393.331591943006
112966,500749.3388354051
112967,35637.90508787219
112968,9410.41945005128
112969,74404.90906335838
112970,14628.512108458901
112971,65176.86403394374
112972,172973.50580406343
112973,41544.381448594504
112974,64568.74994042408
112975,31283.74850113516
112976,23406.33329840439
112977,10553.17565136742
112978,94234.21747085618
112979,286148.063627481
112980,588834.6574945485
112981,66098.73646127293
112982,43333.481430025924
112983,92010.54577724672
112984,13790.644555549039
112985,5033.539165904138
112986,34850.85933947722
112987,20135.48706948404
112988,46436.32559011813
112989,68568.21383481583
112990,63805.33969373326
112991,24412.52478239177
112992,7458.003168049938
112993,94998.30467880858
112994,4285.308221386022
112995,160619.6916844751
112996,25249.529763150687
112997,361094.98276595684
112998,45084.68058813429
112999,60514.78054753352
113000,11555.796057906024
113001,28872.905950722845
113002,29112.75571398797
113003,85556.28873111472
113004,101653.64098401071
113005,27068.080587501383
113006,51217.8155273268
113007,19879.245377470823
113008,28687.846702100953
113009,28111.47032043232
113010,43383.4288633712
113011,36623.06042834734
113012,29040.846736454965
113013,51219.57495930733
113014,86488.23953777319
113015,144757.07219531699
113016,319724.08036385255
113017,74757.86100389666
113018,53554.131163452024
113019,174136.8778598342
113020,49990.19171544828
113021,54741.5710034931
113022,61516.11444150589
113023,54253.44462862233
113024,61955.081257124024
113025,18519.791718503006
113026,17790.519876322283
113027,35998.09120067984
113028,30792.785281659388
113029,144894.05462352425
113030,60376.70481119646
113031,63577.88849503694
113032,17446.69752063053
113033,105504.11153807881
113034,33720.10912434704
113035,43421.13451621424
113036,157690.96753856432
113037,96751.55137641645
113038,76498.07485476883
113039,81578.62257069249
113040,46762.475698729366
113041,16829.980525549505
113042,193634.89332227144
113043,31758.858875927148
113044,320468.9375520935
113045,814888.0905910847
113046,47672.94611589445
113047,20021.964634055737
113048,33802.726933502934
113049,143890.51480166483
113050,106943.57734945448
113051,144196.39595034847
113052,9337.162401087295
113053,84057.18791762802
113054,53356.36943883095
113055,35195.70075012151
113056,83539.23003549049
113057,23164.198173067827
113058,19827.63000433492
113059,69550.47647833794
113060,66328.51116794096
113061,36503.033050791906
113062,65540.41519499394
113063,242439.9887205071
113064,83145.56882381371
113065,47214.801803004186
113066,15090.297810170947
113067,68868.40273299605
113068,93744.10663448436
113069,4560.452115146328
113070,111592.38622626865
113071,178949.14549845672
113072,23195.951488604715
113073,293711.0880316871
113074,136997.8578538881
113075,34488.48231975875
113076,96714.78455740283
113077,44714.23286840948
113078,36193.878152047466
113079,62432.90630501541
113080,60165.61304366983
113081,52157.700254198186
113082,31733.552919140355
113083,50968.65830364031
113084,75633.88561869672
113085,27401.02906666386
113086,191746.66692304064
113087,558744.6326920328
113088,44578.34284412814
113089,249150.8624658998
113090,22166.587842478846
113091,61252.794151495626
113092,86141.60172295937
113093,57022.220658371545
113094,154890.91180784913
113095,178494.8708218111
113096,47083.414458110434
113097,49902.33033487095
113098,220882.44478981692
113099,9137.032655129105
113100,44940.46342750058
113101,308731.1861474095
113102,253879.9818642943
113103,38053.4732155496
113104,37492.098148163874
113105,29001.491189994787
113106,122106.8852428967
113107,105245.26873987264
113108,156224.2056015362
113109,25748.233198602804
113110,66957.93843100873
113111,127400.07213553507
113112,82239.58086069918
113113,136982.6779550713
113114,24370.259763127928
113115,44084.994146274104
113116,72333.20794279031
113117,155695.437576581
113118,109.1908187165717
113119,184242.30193500963
113120,93891.31225563741
113121,53610.638829494725
113122,130582.46825287667
113123,510263.58964284323
113124,13795.22033576756
113125,143236.00259679748
113126,118224.27613430007
113127,67723.99237799777
113128,29802.566046322354
113129,176290.73918081287
113130,131862.23086210355
113131,53654.9544019707
113132,105483.18103033591
113133,82420.11947905045
113134,415926.5907220123
113135,83293.86913065838
113136,102958.10069862893
113137,23695.330050978817
113138,77220.66170853731
113139,110815.21067278818
113140,162806.8668118852
113141,83681.67931495469
113142,18079.283018433736
113143,51419.206253371405
113144,204820.42214927418
113145,75671.3608956289
113146,58324.75881600776
113147,18945.42895250132
113148,203819.77416670803
113149,51788.12078498591
113150,34859.267857446575
113151,43590.640126828024
113152,42707.45861318202
113153,163464.562234145
113154,107513.6265814793
113155,45383.379581497196
113156,637085.9077398464
113157,186065.3036753268
113158,46455.743074535865
113159,214735.1131443573
113160,30963.29938144899
113161,169029.98775589472
113162,65972.29778736646
113163,35382.19187776964
113164,52460.16464965631
113165,265219.80346808286
113166,24339.706689498307
113167,121203.89615799767
113168,43885.97967153116
113169,47331.17971351694
113170,261468.67896013567
113171,72782.68073281109
113172,98315.23991418339
113173,27718.362452777263
113174,89047.94834252624
113175,57246.605353537954
113176,105904.44900674136
113177,88002.77898077744
113178,47515.434471796856
113179,16943.537815365326
113180,28896.710702815395
113181,52120.81379762543
113182,24276.453877560703
113183,23859.512737219753
113184,53658.39615085497
113185,98852.61643039371
113186,105790.55036232437
113187,160032.50619554817
113188,13217.446255851628
113189,144217.8158424452
113190,37519.474086996466
113191,27858.13269527286
113192,37991.792363430766
113193,106360.95516139013
113194,50404.78395627819
113195,216460.2724469682
113196,34265.84165649715
113197,773288.5076927323
113198,117603.60331129236
113199,52306.775513376364
113200,28453.710168784
113201,51161.788853971586
113202,31358.4889464207
113203,23366.214883360986
113204,104303.42792760982
113205,654237.8989419877
113206,77511.1035207357
113207,20648.10146859841
113208,227625.99098384395
113209,118574.04282398267
113210,105432.10699803557
113211,31513.93403641944
113212,69090.35295582376
113213,64112.02138998539
113214,36336.510909754914
113215,81569.13567539683
113216,63901.38236225486
113217,21344.566727264413
113218,37260.0660797465
113219,9694.212680058268
113220,148312.01174130902
113221,-1372.8133307736493
113222,19123.35471530194
113223,119692.49290323463
113224,28022.699544007028
113225,74971.71095222111
113226,42893.57258886141
113227,58434.082393525394
113228,47992.113648068735
113229,7758.023306258249
113230,45171.43906790261
113231,40077.330318264074
113232,262258.6268935917
113233,43616.449299840046
113234,41330.11325820735
113235,204570.0596661425
113236,66965.11144974366
113237,180823.06118079126
113238,80617.04515313206
113239,29375.475014032563
113240,58216.5821118567
113241,130183.05647988904
113242,101522.49308095517
113243,93308.27304603392
113244,51359.32689025574
113245,84074.52428150029
113246,71399.96105912067
113247,67361.67641688768
113248,68409.79441538887
113249,84657.74342672044
113250,279300.63713188714
113251,75426.92796107131
113252,46095.48353027153
113253,563.1034930570665
113254,80575.00608454325
113255,206076.52854105883
113256,28790.82139808312
113257,148538.90597382907
113258,33812.18477389804
113259,23316.5817616441
113260,63836.26607609902
113261,12364.605260079816
113262,72842.12020688648
